2.45369	1.1384
2.46335	1.13918
2.47511	1.14056
2.48716	1.14311
2.49942	1.15214
2.51078	1.15116
2.52024	1.16018
2.52263	1.15979
2.53539	1.15959
2.54695	1.16038
2.55332	1.16352
2.5587	1.16784
2.57076	1.17687
2.58272	1.18079
2.59497	1.18629
2.60703	1.18864
2.6155	1.191
2.61859	1.19041
2.63084	1.19885
2.6433	1.20258
2.64629	1.20415
2.65495	1.20768
2.66751	1.21298
2.67937	1.21612
2.69072	1.21573
2.70079	1.21926
2.70886	1.22102
2.71185	1.22142
2.72351	1.22515
2.73666	1.23476
2.74224	1.2381
2.74782	1.2432
2.75937	1.24693
2.77243	1.2487
2.78369	1.25105
2.79584	1.25753
2.80551	1.26165
2.8086	1.26459
2.81906	1.26597
2.83161	1.27244
2.83799	1.27205
2.84486	1.27598
2.85553	1.27735
2.86798	1.28324
2.87097	1.28344
2.88103	1.28913
2.89169	1.29148
2.90375	1.29659
2.9165	1.30444
2.92726	1.30483
2.93444	1.30934
2.93773	1.31052
2.94899	1.3117
2.96015	1.31876
2.96622	1.3219
2.9728	1.32701
2.98545	1.3272
2.99651	1.33309
3.00887	1.3431
3.02092	1.34133
3.02969	1.34683
3.03248	1.34565
3.04534	1.3537
3.05729	1.35566
3.06068	1.35625
3.06925	1.36037
3.08121	1.36763
3.09316	1.36999
3.10512	1.3745
3.11708	1.37686
3.12554	1.37764
3.12893	1.37901
3.14089	1.38687
3.15304	1.39432
3.15852	1.39432
3.1649	1.3957
3.17676	1.39707
3.18921	1.39943
3.20117	1.39903
3.21243	1.40924
3.2216	1.41081
3.22488	1.41277
3.23704	1.41552
3.249	1.42043
3.25169	1.42062
3.26145	1.42906
3.27331	1.42926
3.28487	1.43829
3.29742	1.44064
3.30888	1.44182
3.31555	1.4479
3.32054	1.44849
3.33339	1.4532
3.34485	1.45575
3.34814	1.45752
3.35661	1.4636
3.36866	1.46419
3.37753	1.46439
3.38092	1.46498
3.39277	1.46949
3.40503	1.4742
3.41061	1.47734
3.41669	1.48068
3.42874	1.48578
3.4413	1.49108
3.44419	1.49167
3.45296	1.49029
3.46531	1.49697
3.47727	1.49972
3.48892	1.50443
3.50128	1.5111
3.50985	1.51306
3.51294	1.5162
3.52469	1.51777
3.53735	1.52464
3.53994	1.52444
3.54891	1.52758
3.56066	1.53033
3.57302	1.53524
3.58517	1.53838
3.59683	1.53897
3.60351	1.54446
3.60879	1.54819
3.62065	1.55369
3.6327	1.55742
3.63609	1.55859
3.64516	1.56193
3.65731	1.56036
3.66608	1.56252
3.66907	1.56173
3.68142	1.57292
3.69318	1.579
3.69886	1.58038
3.70474	1.579
3.7148	1.58313
3.72546	1.58136
3.73254	1.58371
3.73553	1.58313
3.74709	1.5847
3.75805	1.58862
3.76442	1.59314
3.7707	1.59981
3.78335	1.6
3.79451	1.60432
3.80677	1.61021
3.81912	1.61708
3.82759	1.61983
3.83038	1.61786
3.84045	1.62179
3.8521	1.62159
3.85888	1.62454
3.86416	1.62689
3.87642	1.63258
3.88797	1.63455
3.89146	1.63828
3.90023	1.64299
3.91199	1.64927
3.92046	1.64652
3.92364	1.64495
3.9362	1.65084
3.94786	1.65358
3.95374	1.65928
3.95971	1.65908
3.97197	1.66771
3.98432	1.67066
3.99558	1.67282
4.00774	1.67871
4.01631	1.68165
4.0198	1.6842
4.03185	1.68342
4.04431	1.68871
4.04959	1.68734
4.05616	1.69264
4.06802	1.6946
4.08047	1.70069
4.08277	1.70128
4.09243	1.7052
4.10379	1.70618
4.11585	1.71128
4.128	1.71541
4.13976	1.71541
4.14604	1.71835
4.15192	1.71972
4.16357	1.72404
4.17563	1.7264
4.17902	1.7264
4.18569	1.7317
4.19665	1.73071
4.20861	1.73582
4.22136	1.74092
4.23262	1.74465
4.24209	1.75054
4.24488	1.75093
4.25783	1.75721
4.26889	1.76133
4.27218	1.76231
4.28085	1.76526
4.2938	1.76781
4.30486	1.76879
4.31652	1.77527
4.32947	1.78037
4.33784	1.78174
4.34063	1.78017
4.35259	1.78253
4.36554	1.78724
4.37082	1.78783
4.3766	1.78861
4.38885	1.79057
4.40161	1.79646
4.41217	1.79901
4.42462	1.8047
4.43439	1.80313
4.43788	1.80608
4.44844	1.80843
4.46109	1.81923
4.46398	1.82021
4.47405	1.82355
4.48461	1.82492
4.49696	1.82688
4.50962	1.82963
4.52028	1.83159
4.52715	1.83493
4.53054	1.8367
4.5419	1.83728
4.55326	1.84141
4.55924	1.84415
4.56581	1.84984
4.57817	1.85338
4.58953	1.85554
4.60198	1.86064
4.61384	1.86044
4.6229	1.86731
4.62549	1.8677
4.63835	1.87379
4.65011	1.873
4.65688	1.87771
4.66216	1.8785
4.67422	1.88596
4.68607	1.88517
4.68966	1.88517
4.69813	1.88674
4.70999	1.8889
4.72184	1.8942
4.7341	1.90264
4.74606	1.90912
4.75164	1.9101
4.75781	1.91127
4.76987	1.91245
4.78223	1.91441
4.78511	1.915
4.79388	1.91481
4.80554	1.92325
4.81451	1.92501
4.8179	1.92756
4.82995	1.92541
4.84201	1.93188
4.84749	1.93188
4.85436	1.93875
4.86622	1.93914
4.87818	1.94464
4.89033	1.94582
4.90199	1.94641
4.91146	1.95072
4.91375	1.9517
4.9261	1.95249
4.93756	1.95308
4.94404	1.9572
4.94962	1.96152
4.96167	1.96505
4.97373	1.96583
4.97722	1.96583
4.98599	1.96976
4.99804	1.97349
5.00651	1.97526
5.0096	1.97643
5.02176	1.98566
5.03421	1.98742
5.04009	1.99037
5.04597	1.98782
5.05852	1.98762
5.07038	1.98899
5.08164	1.99253
5.0918	1.99998
5.10286	2.00077
5.11452	2.00626
5.12757	2.01176
5.13305	2.0149
5.13873	2.01667
5.15049	2.01863
5.16354	2.02216
5.16633	2.02373
5.1747	2.0253
5.18676	2.03237
5.19632	2.03119
5.19941	2.03296
5.21017	2.0361
5.22272	2.03649
5.2291	2.03884
5.23588	2.04316
5.24644	2.04414
5.25899	2.04983
5.26198	2.04944
5.27205	2.05082
5.28251	2.05219
5.29227	2.05592
5.29486	2.05729
5.30762	2.06141
5.31818	2.06338
5.32854	2.06809
5.3399	2.07103
5.35126	2.07633
5.35744	2.07613
5.36391	2.07751
5.37647	2.08163
5.38753	2.08889
5.39052	2.09066
5.40008	2.09674
5.41194	2.09144
5.42071	2.0938
5.4234	2.09321
5.43625	2.09851
5.44841	2.09929
5.45488	2.10263
5.46006	2.104
5.47232	2.11244
5.48418	2.11166
5.49603	2.11166
5.50799	2.11637
5.51656	2.11617
5.51995	2.11774
5.532	2.12304
5.54396	2.12854
5.54964	2.13011
5.55601	2.12912
5.56777	2.13325
5.58023	2.13266
5.58302	2.13285
5.59218	2.1356
5.60354	2.1409
5.61251	2.14718
5.6159	2.14914
5.62805	2.14973
5.64011	2.15817
5.64559	2.16013
5.65226	2.16484
5.66412	2.16563
5.67608	2.16838
5.68823	2.17152
5.69979	2.16877
5.70916	2.17446
5.71155	2.17289
5.7245	2.17878
5.73566	2.17544
5.73895	2.17937
5.74772	2.18643
5.75977	2.19271
5.77183	2.19566
5.78389	2.19919
5.79594	2.2039
5.80172	2.20508
5.8077	2.20468
5.81976	2.21077
5.83221	2.20979
5.8353	2.21293
5.84407	2.21332
5.85632	2.21842
5.86818	2.2247
5.87974	2.22882
5.8898	2.23628
5.90086	2.2355
5.91262	2.24119
5.92557	2.24315
5.93364	2.24924
5.93663	2.24845
5.94859	2.24943
5.96144	2.25395
5.96393	2.25316
5.9725	2.25257
5.98496	2.25689
5.99761	2.2614
6.00837	2.26533
6.02073	2.26925
6.0273	2.26867
6.03079	2.27063
6.04155	2.27161
6.0541	2.2771
6.05998	2.27573
6.06676	2.27946
6.07752	2.28182
6.08997	2.2881
6.10253	2.29065
6.11339	2.29182
6.12345	2.29791
6.13471	2.29673
6.14647	2.30537
6.15544	2.3038
6.15882	2.30556
6.17078	2.30772
6.18284	2.31282
6.18862	2.31361
6.19509	2.31616
6.20675	2.31832
6.21871	2.3191
6.23126	2.32401
6.24292	2.32539
6.25268	2.32951
6.25527	2.32911
6.26743	2.33324
6.27899	2.33481
6.28247	2.33441
6.29124	2.33559
6.3031	2.3405
6.31476	2.3401
6.32721	2.34167
6.33877	2.3456
6.34475	2.34756
6.35073	2.34776
6.36298	2.35659
6.37494	2.36032
6.37813	2.36091
6.3869	2.36248
6.39875	2.36503
6.40722	2.36562
6.41061	2.36738
6.42286	2.36385
6.43303	2.36896
6.4406	2.36562
6.44369	2.36621
6.45594	2.37092
6.469	2.37465
6.47388	2.37602
6.47966	2.377
6.49161	2.38132
6.50467	2.3876
6.50706	2.38956
6.51523	2.3878
6.52529	2.39153
6.53705	2.39035
6.54034	2.3931
6.54821	2.39624
6.56096	2.40016
6.57003	2.398
6.57352	2.39918
6.58458	2.39918
6.59693	2.40428
6.60261	2.40428
6.60909	2.40821
6.62035	2.41174
6.6332	2.41704
6.64546	2.42057
6.65691	2.4245
6.66638	2.42705
6.66917	2.42803
6.68153	2.42587
6.69278	2.42881
6.69577	2.4298
6.70494	2.43608
6.7171	2.43549
6.72895	2.43824
6.74091	2.44255
6.75316	2.43784
6.76193	2.44314
6.76462	2.44373
6.77718	2.44864
6.78913	2.44942
6.79531	2.45374
6.80049	2.45609
6.81295	2.46336
6.8254	2.46434
6.83686	2.46552
6.84922	2.47062
6.85788	2.46846
6.86127	2.47042
6.87283	2.47631
6.88519	2.48082
6.88778	2.48082
6.89714	2.48024
6.9086	2.48298
6.92155	2.48946
6.93291	2.48691
6.94517	2.49064
6.95035	2.49103
6.95643	2.4926
6.96858	2.4979
6.98054	2.50006
6.98353	2.50182
6.99309	2.50595
7.00495	2.50752
7.01402	2.50987
7.01661	2.5081
7.02936	2.51124
7.04122	2.51321
7.04779	2.51694
7.05308	2.51811
7.06533	2.524
7.07709	2.52341
7.08067	2.5242
7.08904	2.5291
7.1009	2.53597
7.11286	2.53813
7.12511	2.53833
7.13677	2.54206
7.14564	2.54284
7.14883	2.54422
7.16088	2.54755
7.17314	2.54657
7.17613	2.54716
7.18519	2.54677
7.19665	2.54873
7.20881	2.55442
7.22096	2.55638
7.23332	2.56266
7.2387	2.56188
7.24518	2.56423
7.25703	2.56404
7.26919	2.56777
7.27168	2.56777
7.28135	2.57169
7.2928	2.57483
7.30237	2.5819
7.30476	2.58249
7.31692	2.5817
7.32877	2.58327
7.33515	2.58347
7.34093	2.58602
7.35259	2.59093
7.36474	2.59269
7.36813	2.59348
7.3769	2.59485
7.38895	2.59603
7.40081	2.59819
7.41287	2.60486
7.42512	2.60859
7.4311	2.61114
7.43698	2.61232
7.44944	2.61723
7.46119	2.6184
7.46438	2.61938
7.47265	2.61938
7.48271	2.62076
7.49387	2.6186
7.50553	2.6186
7.51858	2.62213
7.52675	2.62606
7.52964	2.62645
7.5416	2.62979
7.55465	2.63096
7.55734	2.62998
7.56571	2.63077
7.57787	2.63371
7.59052	2.64019
7.60108	2.64137
7.61374	2.64254
7.62011	2.64215
7.62699	2.64588
7.63765	2.64647
7.65001	2.65294
7.6529	2.65236
7.66296	2.65393
7.67352	2.65451
7.68558	2.65667
7.69863	2.66609
7.70919	2.66315
7.71955	2.66786
7.73101	2.6657
7.74237	2.67336
7.75164	2.67571
7.75473	2.67708
7.76728	2.67846
7.77854	2.6818
7.78143	2.68278
7.79099	2.68631
7.80305	2.68788
7.81441	2.69161
7.82736	2.69514
7.83932	2.69867
7.8458	2.70064
7.85098	2.70083
7.86333	2.70711
7.87529	2.70868
7.87878	2.71104
7.88695	2.71614
7.899	2.7185
7.90757	2.71693
7.91096	2.71653
7.92311	2.71575
7.93487	2.72183
7.94055	2.72124
7.94693	2.71987
7.95868	2.72379
7.97114	2.72752
7.97403	2.72949
7.9831	2.72811
7.99465	2.73106
8.00701	2.73459
8.01907	2.734
8.03112	2.74107
8.0366	2.74087
8.04328	2.74401
8.05513	2.74283
8.06699	2.74421
8.06948	2.74244
8.07925	2.74676
8.091	2.74499
8.10027	2.75068
8.10266	2.74951
8.11532	2.75618
8.12677	2.75716
8.13315	2.76226
8.13863	2.76481
8.15059	2.76678
8.16284	2.76638
8.1749	2.76815
8.18706	2.77522
8.19552	2.77737
8.19871	2.77855
8.21077	2.78307
8.22322	2.77894
8.22621	2.7813
8.23498	2.77816
8.24734	2.7864
8.25929	2.78895
8.27075	2.78954
8.28081	2.79484
8.29177	2.79445
8.30353	2.79779
8.31658	2.80034
8.32466	2.80328
8.32764	2.80446
8.3396	2.80976
8.35255	2.81447
8.35764	2.81349
8.36361	2.81251
8.37577	2.81564
8.38852	2.818
8.39928	2.81859
8.41164	2.82134
8.4216	2.82428
8.42489	2.82507
8.43575	2.82742
8.44801	2.82919
8.4509	2.8284
8.46096	2.83429
8.47172	2.83566
8.48368	2.83998
8.49663	2.8443
8.50739	2.84253
8.51427	2.84705
8.52005	2.84842
8.5323	2.84999
8.54326	2.85293
8.54645	2.85411
8.55562	2.85804
8.56857	2.86079
8.57943	2.86
8.59169	2.86451
8.60444	2.86765
8.61241	2.86765
8.6155	2.86824
8.62795	2.87099
8.64071	2.87511
8.6437	2.87806
8.65197	2.87747
8.66382	2.88394
8.67678	2.88493
8.68784	2.8865
8.69969	2.8916
8.70567	2.89042
8.71245	2.89297
8.72361	2.89356
8.73576	2.89925
8.73855	2.89749
8.74852	2.8969
8.75948	2.89807
8.76914	2.90318
8.77183	2.90279
8.78448	2.90494
8.79535	2.9071
8.80172	2.91279
8.8078	2.91319
8.82075	2.91613
8.83161	2.91731
8.84407	2.92535
8.85672	2.92516
8.86499	2.92614
8.86768	2.92437
8.87984	2.92967
8.89239	2.93183
8.89817	2.93438
8.90335	2.93399
8.91342	2.93909
8.92478	2.94184
8.93125	2.94537
8.93653	2.94596
8.94869	2.9493
8.96094	2.95283
8.96443	2.95381
8.9727	2.9595
8.98506	2.96304
8.99362	2.95833
8.99681	2.95852
9.00877	2.95558
9.02122	2.96107
9.027	2.96363
9.03308	2.96441
9.04514	2.96716
9.05729	2.96912
9.06885	2.96971
9.08111	2.97265
9.08978	2.97187
9.09286	2.97324
9.10462	2.97481
9.11728	2.97933
9.11997	2.97992
9.12893	2.98247
9.14079	2.98423
9.15295	2.99051
9.165	2.99189
9.17696	2.98835
9.18633	2.99346
9.18882	2.99365
9.20067	2.99542
9.21283	2.99778
9.2198	2.99993
9.22289	3.00131
9.23385	3.00229
9.24601	3.00013
9.249	3.00092
9.25896	3.00406
9.26962	3.00464
9.28158	3.01014
9.29463	3.01387
9.30549	3.01289
9.31247	3.01485
9.31805	3.01701
9.3302	3.01779
9.34116	3.0229
9.34445	3.02427
9.35352	3.02407
9.36667	3.02918
9.37474	3.0282
9.37783	3.0282
9.38959	3.03094
9.40234	3.0331
9.40752	3.03546
9.4137	3.0386
9.42605	3.03919
9.43881	3.04095
9.44997	3.03919
9.46182	3.04468
9.47149	3.0437
9.47478	3.04606
9.48584	3.04704
9.49759	3.05194
9.50387	3.04959
9.51065	3.05135
9.52151	3.05116
9.53356	3.05646
9.53665	3.05705
9.54652	3.05862
9.55738	3.0596
9.56993	3.06215
9.58249	3.06588
9.59325	3.06627
9.59992	3.07059
9.6057	3.07177
9.61885	3.07569
9.62961	3.07471
9.6328	3.0751
9.64207	3.07824
9.65492	3.07962
9.66289	3.08335
9.66568	3.08452
9.67784	3.09041
9.69049	3.08786
9.69597	3.08786
9.70125	3.0855
9.71142	3.08707
9.72278	3.08531
9.72606	3.08688
9.73453	3.08884
9.74689	3.09218
9.75914	3.09335
9.7705	3.09591
9.78306	3.09728
9.79163	3.09767
9.79491	3.09944
9.80657	3.10277
9.81923	3.10768
9.82481	3.1069
9.83118	3.10925
9.84304	3.112
9.85539	3.11416
9.86705	3.1118
9.87911	3.11475
9.88778	3.11573
9.89096	3.11828
9.90292	3.11887
9.91508	3.12358
9.91767	3.12338
9.92673	3.12711
9.93889	3.1279
9.95075	3.133
9.9632	3.13653
9.97496	3.13692
9.98144	3.13751
9.98672	3.1383
9.99897	3.13928
10.011	3.1383
10.0145	3.13987
10.0233	3.14203
10.0352	3.14399
10.0439	3.14301
10.0471	3.1432
10.0594	3.14733
10.0712	3.15184
10.0768	3.15263
10.0828	3.15164
10.0948	3.15616
10.1071	3.15635
10.1105	3.15949
10.1186	3.15891
10.131	3.16558
10.1426	3.1646
10.1546	3.16813
10.1669	3.17127
10.1756	3.17206
10.1788	3.17323
10.1908	3.17559
10.2029	3.17618
10.2055	3.17618
10.2152	3.17932
10.2268	3.17912
10.2394	3.18305
10.2512	3.18795
10.2628	3.1905
10.2697	3.19129
10.2729	3.19286
10.2838	3.19305
10.2957	3.19463
10.302	3.19443
10.3087	3.19639
10.3196	3.19835
10.3315	3.20503
10.3447	3.20287
10.3556	3.20326
10.365	3.20581
10.3678	3.20679
10.3805	3.21091
10.3912	3.21013
10.3978	3.21366
10.4037	3.21405
10.4169	3.21877
10.4278	3.21916
10.4312	3.21837
10.44	3.21916
10.4529	3.22465
10.4608	3.22505
10.4637	3.22583
10.4755	3.22877
10.4886	3.23191
10.4937	3.23486
10.4994	3.23466
10.5095	3.2378
10.5209	3.238
10.5242	3.23819
10.5323	3.24173
10.5448	3.24722
10.5572	3.24683
10.5685	3.25193
10.5811	3.2537
10.5866	3.2537
10.5931	3.25174
10.6045	3.25527
10.6171	3.26194
10.6199	3.26312
10.6294	3.26312
10.6409	3.26273
10.6502	3.26449
10.6533	3.26567
10.6654	3.26391
10.6771	3.26744
10.6829	3.27156
10.6891	3.27607
10.7009	3.27568
10.7131	3.27686
10.7157	3.27764
10.7247	3.28275
10.737	3.28275
10.7487	3.28706
10.7612	3.28726
10.7731	3.28765
10.782	3.2902
10.7845	3.29001
10.7969	3.29079
10.8091	3.29217
10.8126	3.29295
10.8211	3.30159
10.8333	3.30433
10.8452	3.30296
10.8573	3.30532
10.8691	3.30767
10.8746	3.30944
10.881	3.30944
10.8925	3.31101
10.9054	3.3116
10.9086	3.31101
10.9166	3.30689
10.9285	3.31533
10.9374	3.31709
10.9407	3.31925
10.953	3.32082
10.9648	3.32259
10.9705	3.32337
10.9769	3.32847
10.9889	3.33083
11.0009	3.33495
11.0036	3.33417
11.0132	3.33574
11.025	3.3379
11.0373	3.34143
11.0492	3.34064
11.061	3.34025
11.0678	3.34182
11.0733	3.34418
11.0848	3.34673
11.0967	3.3479
11.1002	3.34849
11.1093	3.34869
11.1206	3.35006
11.1295	3.35124
11.1327	3.35183
11.1451	3.35634
11.157	3.3589
11.1629	3.35791
11.1688	3.35772
11.1809	3.35948
11.1927	3.36635
11.2049	3.36989
11.2175	3.37185
11.2258	3.37047
11.2292	3.37126
11.241	3.37303
11.2536	3.37636
11.256	3.37617
11.265	3.37636
11.2765	3.3797
11.2892	3.38441
11.3009	3.38696
11.3127	3.38264
11.3221	3.38461
11.325	3.38519
11.3365	3.38441
11.3489	3.39187
11.3554	3.39344
11.3613	3.39619
11.3727	3.39854
11.3846	3.39834
11.3879	3.39933
11.3972	3.40266
11.4089	3.40325
11.4178	3.40561
11.4208	3.40737
11.4337	3.41326
11.445	3.4166
11.4512	3.41836
11.4567	3.4166
11.4667	3.41817
11.4777	3.41797
11.4807	3.41974
11.4897	3.4215
11.5028	3.42131
11.5137	3.42405
11.5257	3.42759
11.5386	3.43112
11.5441	3.43112
11.5495	3.42916
11.5619	3.43387
11.5743	3.43269
11.5772	3.43504
11.5853	3.43642
11.5978	3.44074
11.6108	3.44211
11.6215	3.44074
11.6341	3.44623
11.6434	3.44623
11.6468	3.44918
11.6575	3.44525
11.6698	3.44957
11.6726	3.4478
11.6827	3.44957
11.6934	3.45035
11.7036	3.45546
11.7064	3.45781
11.7146	3.45487
11.7266	3.46056
11.7356	3.45938
11.7388	3.46075
11.7509	3.46017
11.7628	3.46272
11.7686	3.46684
11.7749	3.47135
11.7869	3.47135
11.7988	3.4743
11.8112	3.47783
11.8231	3.47489
11.8326	3.47783
11.8351	3.47685
11.8473	3.4845
11.8589	3.48529
11.8624	3.48627
11.8713	3.48921
11.8831	3.49373
11.8949	3.49451
11.9073	3.49589
11.9187	3.49863
11.9275	3.49961
11.9307	3.49981
11.9428	3.50275
11.9552	3.50315
11.9609	3.50256
11.9668	3.50158
11.9787	3.50295
11.9907	3.50452
11.9939	3.5055
12.003	3.50275
12.0153	3.50589
12.0238	3.50589
12.0271	3.50766
12.0391	3.50943
12.0514	3.51237
12.0565	3.51178
12.063	3.51551
12.0747	3.51728
12.087	3.5214
12.099	3.52415
12.1107	3.52395
12.1205	3.5265
12.1232	3.52709
12.1347	3.52729
12.1466	3.53004
12.15	3.52964
12.1591	3.53278
12.1709	3.53357
12.1828	3.53808
12.1953	3.54063
12.2071	3.5422
12.2157	3.54397
12.2187	3.54397
12.2288	3.54456
12.2399	3.54475
12.249	3.54789
12.2517	3.54829
12.2647	3.55202
12.2758	3.54927
12.279	3.55064
12.2876	3.5528
12.3007	3.55692
12.3116	3.56085
12.3236	3.56301
12.3366	3.56752
12.3419	3.56889
12.3475	3.56831
12.3598	3.57007
12.3723	3.57262
12.3751	3.5738
12.3835	3.57694
12.3957	3.58008
12.4054	3.5793
12.4088	3.57989
12.4196	3.5789
12.4321	3.58224
12.4382	3.58244
12.445	3.58361
12.4556	3.58401
12.4678	3.58656
12.4807	3.58872
12.4914	3.58813
12.5015	3.58872
12.5128	3.58597
12.5244	3.59166
12.5337	3.59775
12.5369	3.59932
12.5491	3.60147
12.5606	3.60324
12.5666	3.60285
12.573	3.60344
12.5851	3.60206
12.5966	3.60481
12.5996	3.60775
12.6091	3.61031
12.6211	3.61089
12.6304	3.61364
12.633	3.61403
12.6452	3.61933
12.6572	3.61737
12.664	3.61914
12.6691	3.61933
12.6809	3.61855
12.6929	3.61423
12.7052	3.61933
12.7169	3.62483
12.7254	3.62542
12.7287	3.62503
12.7407	3.6266
12.7532	3.62875
12.7562	3.62934
12.7649	3.63013
12.7767	3.63405
12.789	3.63994
12.8011	3.63719
12.813	3.63857
12.8218	3.64131
12.8252	3.64328
12.8372	3.64544
12.8493	3.64504
12.8546	3.64406
12.8612	3.64485
12.8728	3.64681
12.8847	3.65152
12.8971	3.65191
12.9088	3.65545
12.9184	3.65957
12.9209	3.65937
12.9326	3.65996
