% Model:              Cylindrical_4inch.mph
% Version:            COMSOL 5.2.0.166
% Date:               Aug 12 2020, 02:37
% Dimension:          1
% Nodes:              437
% Expressions:        1
% Description:        Line graph
% cln4x                   Height
68.22805933768578         2.7008155124486826
68.93915563378297         2.6446672147979275
69.65025192988023         2.5896834195530753
70.36134822597748         2.5335466547197623
71.07244452207473         2.4819876207215246
71.78354081817196         2.431414922509453
72.49463711426915         2.3818285600835423
73.20573341036646         2.333228533443786
73.91682970646366         2.2856148425902
74.62792600256088         2.235942573496829
75.3390222986582          2.1913987265837473
76.05011859475542         2.1476857748027043
76.76121489085264         2.1048037181536934
77.4723111869499          2.0627525566367075
78.18340748304715         2.0215322902517547
78.89450377914434         1.9811429189988408
79.6056000752416          1.9415844428779518
80.31669637133888         1.9012118867609598
81.02779266743613         1.8641149896710796
81.73888896353336         1.8277159693711702
82.44998525963058         1.792014825861242
83.16108155572786         1.7570115591412794
83.87217785182506         1.7227061692112948
84.58327414792231         1.689098656071284
85.29437044401959         1.654793688768826
86.00546674011682         1.6232563017170998
86.71656303621404         1.592304383869766
87.4276593323113          1.5619379352268332
88.13875562840857         1.5321569557882968
88.8498519245058          1.5029614455541598
89.56094822060308         1.474351404524421
90.2720445167003          1.4451383537156293
90.98314081279753         1.4182655713888015
91.69423710889475         1.3918840270263042
92.40533340499198         1.365993720628129
93.11642970108923         1.3405946521942829
93.82752599718643         1.3156868217247657
94.53862229328371         1.291270229219573
95.24971858938093         1.2663285419371857
95.96081488547821         1.2433690728468327
96.67191118157544         1.220822228802997
97.38300747767263         1.1986880098056718
98.09410377376994         1.1769664158548583
98.80520006986717         1.1556574469505572
99.51629636596442         1.13342562859186
100.22739266206165        1.113404946247809
100.9384889581589         1.0937314734851271
101.64958525425612        1.0744052103038169
102.36068155035338        1.0554261567038785
103.07177784645063        1.0367943126853143
103.78287414254785        1.0185096782481204
104.4939704386451         1.0005722533922987
105.20506673474233        0.9822303945294838
105.91616303083961        0.965320685014187
106.62725932693681        0.9487038016965719
107.33835562303406        0.9323797445766333
108.04945191913137        0.9163485136543753
108.76054821522857        0.9006101089297989
109.47164451132582        0.8851645304029011
110.18274080742307        0.8693619399209868
110.89383710352033        0.8547817863462932
111.60493339961752        0.8404492358324702
112.31602969571475        0.826364288379516
113.02712599181203        0.8125269439874271
113.73822228790928        0.798937202656207
114.4493185840065         0.7855950643858569
115.16041488010379        0.7719368289627428
115.87151117620104        0.7593252069033004
116.58260747229826        0.746923541644398
117.29370376839546        0.7347318331860381
118.00480006449274        0.7227500815282157
118.71589636059           0.7109782866709349
119.42699265668719        0.6994164486141956
120.13808895278447        0.6875740528763931
120.84918524888172        0.6766305105408813
121.56028154497895        0.6658655337338812
122.2713778410762         0.6552791224553917
122.98247413717345        0.6448712767054124
123.69357043327065        0.6346419964839478
124.4046667293679         0.6239692734189308
125.11576302546516        0.6142910489571907
125.82685932156241        0.6047651585928246
126.5379556176596         0.5953916023258337
127.24905191375686        0.5861703801562157
127.96014820985417        0.5771014920839728
128.67124450595136        0.5681849381091046
129.38234080204862        0.5594207182316111
130.09343709814593        0.5504341779707104
130.80453339424315        0.5421167871843278
131.51562969034035        0.533929756845247
132.22672598643763        0.5258730869534703
132.93782228253494        0.5179467775089941
133.64891857863216        0.5101508285118208
134.3600148747294         0.5024852399619517
135.0711111708266         0.49462119545653443
135.78220746692384        0.4873372125400721
136.4933037630211         0.4801651337919803
137.20440005911829        0.47310495921225804
137.91549635521557        0.46615668880090605
138.6265926513128         0.45932032255792554
139.33768894741004        0.45259586048331524
140.0487852435073         0.4456939026648615
140.75988153960452        0.43929636581090026
141.47097783570175        0.4329951876809526
142.18207413179894        0.4267903682750205
142.89317042789625        0.4206819075931011
143.60426672399345        0.41466980563519706
144.3153630200907         0.40875406240130696
145.0264593161879         0.40267926601219733
145.7375556122852         0.397044478433463
146.4486519083824         0.3914929182650742
147.1597482044796         0.3860245855070291
147.87084450057694        0.3806394801593272
148.5819407966741         0.375337602221972
149.29303709277139        0.369806085902344
150.0041333888686         0.36475752606939427
150.71522968496595        0.3597810695680955
151.42632598106317        0.35487671639844903
152.13742227716034        0.3500444665604553
152.84851857325768        0.34528432005411147
153.55961486935485        0.34059627687942123
154.27071116545213        0.33598033703638164
154.98180746154944        0.3312360477870657
155.69290375764658        0.32682952060059633
156.40400005374394        0.3224856456978067
157.11509634984108        0.31820442307869923
157.8261926459384         0.31398585274327157
158.5372889420356         0.30982993469152664
159.2483852381329         0.3057366689234616
159.9594815342301         0.3015278734302046
160.6705778303273         0.2976162193065461
161.3816741264246         0.2937591639994094
162.0927704225218         0.28995670750879693
162.8038667186191         0.2862088498347066
163.5149630147163         0.28251559097713824
164.22605931081355        0.278876930936094
164.9371556069107         0.27513413487729965
165.64825190300806        0.2716534452237663
166.35934819910526        0.26822047151826617
167.0704444952025         0.26483521376079927
167.78154079129982        0.2614976719513639
168.49263708739701        0.25820784608996233
169.20373338349427        0.25496573617659307
169.91482967959146        0.2516296107014195
170.62592597568872        0.2485253087099407
171.33702227178597        0.2454628235595297
172.0481185678831         0.242442155250187
172.75921486398047        0.239463303781911
173.4703111600776         0.236526269154703
174.18140745617492        0.23346222961968435
174.89250375227212        0.23065082325189853
175.6036000483695         0.22787616412338738
176.31469634446668        0.2251382522341515
177.02579264056388        0.22243708758419192
177.7368889366612         0.21977267017350635
178.44798523275838        0.21714500000209666
179.15908152885564        0.21455407706996224
179.870177824953          0.21188618645688045
180.5812741210502         0.20940102137494634
181.2923704171474         0.20694823510951746
182.00346671324465        0.2045278276605946
182.71456300934196        0.2021397990281773
183.42565930543915        0.19978414921226595
184.1367556015364         0.1974608782128604
184.8478518976336         0.19506784235051458
185.5589481937309         0.19283759563008496
186.2700444898281         0.1906359533836221
186.98114078592542        0.1884629156111242
187.69223708202261        0.1863184823125925
188.40333337811987        0.18420265348802714
189.11442967421712        0.1821154291374274
189.8255259703145         0.17996489510367952
190.53662226641163        0.17795971250956502
191.24771856250894        0.17597986483842856
191.95881485860613        0.17402535209027126
192.66991115470356        0.1720961742650919
193.38100745080058        0.1701923313628924
194.09210374689795        0.1683138233836706
194.8032000429951         0.16637779184759624
195.5142963390924         0.16457182896443617
196.22539263518948        0.1627883617421601
196.9364889312868         0.16102739018076814
197.64758522738404        0.15928891428026012
198.3586815234813         0.15757293404063635
199.0697778195785         0.15578283175453558
199.7808741156758         0.15413363450838516
200.491970411773          0.15250446152347355
201.20306670787025        0.15089531279980015
201.91416300396745        0.14930618833736511
202.62525930006476        0.1477370881361683
203.336355596162          0.14618801219620986
204.04745189225926        0.1446589605174898
204.7585481883565         0.14308224969655903
205.46964448445377        0.14161035321935023
206.1807407805509         0.1401563249181192
206.89183707664822        0.13872016479286514
207.60293337274558        0.13730187284358866
208.31402966884272        0.13590144907028973
209.02512596494003        0.13451889347296808
209.73622226103723        0.13309288965193453
210.44731855713454        0.13176125448189377
211.15841485323173        0.13044560236963787
211.86951114932899        0.12914593331516677
212.58060744542624        0.1278622473184806
213.2917037415235         0.1265945443795791
214.00280003762074        0.1253428244984625
214.71389633371794        0.12405145959108894
215.4249926298152         0.12284521623922542
216.13608892591245        0.12165330431663343
216.84718522200959        0.12047572382331301
217.5582815181069         0.11931247475926386
218.2693778142041         0.11816355712448576
218.98047411030134        0.11702897091897965
219.69157040639854        0.11585818037070383
220.40266670249585        0.1147643074266512
221.1137629985931         0.11368331600773102
221.82485929469024        0.1126152061139436
222.5359555907876         0.11155997774528811
223.24705188688486        0.11051763090176525
223.95814818298211        0.10943014725411779
224.66924447907937        0.10842561295991124
225.38034077517662        0.1074326850143661
226.09143707127387        0.10645136341748243
226.80253336737107        0.10548164816926037
227.51362966346844        0.10452353926969953
228.22472595956557        0.10357703671880052
228.93582225566288        0.10264214051656274
229.64691855176014        0.10167698435345598
230.35801484785745        0.10077495766452947
231.06911114395453        0.09988341390581998
231.7802074400519         0.09900235307732708
232.49130373614915        0.0981317751790509
233.20240003224646        0.09727168021099168
233.9134963283436         0.09642206817314926
234.6245926244409         0.09554476531063769
235.3356889205381         0.09472479506287879
236.0467852166354         0.09391431652937804
236.75788151273255        0.09311332971013563
237.46897780882992        0.09232183460515155
238.18007410492706        0.09153983121442565
238.89117040102437        0.09076731953795804
239.6022666971215         0.08996945795425437
240.31336299321882        0.08922374258795482
241.02445928931596        0.0884866432029394
241.73555558541327        0.08775815979920787
242.44665188151046        0.0870382923767604
243.15774817760771        0.08632704093559683
243.86884447370502        0.08562440547571741
244.57994076980222        0.08489855904239967
245.29103706589953        0.08422020774182123
246.00213336199673        0.08354969778778432
246.71322965809398        0.08288702918028903
247.42432595419123        0.08223220191933533
248.13542225028849        0.08158521600492322
248.84651854638574        0.0809099098868169
249.557614842483          0.08028567366072922
250.26871113858024        0.07966859286530607
250.97980743467744        0.07905866750054755
251.69090373077464        0.07845589756645328
252.40200002687212        0.07786028306302346
253.11309632296914        0.07727182399025836
253.82419261906645        0.07669052034815763
254.5352889151637         0.0760897571105874
255.246385211261          0.07552855274048266
255.95748150735815        0.0749738959779261
256.6685778034555         0.07442578682291769
257.37967409955274        0.07388422527545747
258.0907703956499         0.07334921133554553
258.80186669174714        0.07282074500318186
259.5129629878445         0.07227446470144809
260.22405928394164        0.07176435777705098
260.9351555800389         0.07126025961157623
261.64625187613615        0.07076217020502386
262.3573481722335         0.07027008955739383
263.06844446833054        0.06978401766868632
263.7795407644279         0.06930395453890101
264.49063706052516        0.06880759132880007
265.2017333566224         0.06834434539745586
265.91282965271955        0.06788663048625221
266.6239259488169         0.06743444659518906
267.33502224491417        0.06698779372426643
268.04611854101154        0.06654667187348451
268.75721483710856        0.06611108104284319
269.4683111332058         0.0656605875518541
270.17940742930307        0.06524044624535973
270.89050372540044        0.0648254125241271
271.60160002149746        0.06441548638815647
272.31269631759494        0.06401066783744747
273.0237926136921         0.06361095687200033
273.73488890978945        0.06319324312705528
274.4459852058866         0.06280814317008764
275.15708150198395        0.06242777584140806
275.868177798081          0.06205214114101661
276.57927409417834        0.06168123906891307
277.2903703902756         0.06131506962509745
278.00146668637285        0.06095363280957012
278.7125629824701         0.06059692862233066
279.42365927856736        0.060227823220937074
280.1347555746646         0.059884277327021306
280.84585187076175        0.05954513285447408
281.5569481668591         0.05921038980329492
282.26804446295637        0.058880048173484356
282.9791407590535         0.058554107965042214
283.69023705515076        0.058232569177968485
284.4013333512481         0.05789977022675947
285.11242964734527        0.05759043452644953
285.8235259434425         0.05728520758743776
286.53462223953966        0.056984089409724055
287.2457185356368         0.056687079993308555
287.95681483173416        0.056394179338190964
288.6679111278314         0.05610538744437158
289.37900742392867        0.05580641942004961
290.0901037200259         0.05552897384029632
290.80120001612306        0.05525538192924121
291.5122963122204         0.05498564368688428
292.2233926083177         0.05471975911322556
292.93448890441493        0.05445772820826505
293.6455852005121         0.05419955097200276
294.3566814966093         0.05393218772494291
295.0677777927066         0.053684620948644214
295.77887408880383        0.05344068167056197
296.48997038490097        0.053200369890696125
297.20106668099845        0.05296368560904661
297.9121629770956         0.05273062882561353
298.62325927319284        0.05248644327538563
299.3343555692901         0.052263533885510374
300.04545186538735        0.0520440550115032
300.7565481614845         0.05182800665336409
301.4676444575816         0.05161538881109307
302.1787407536791         0.05140620148469002
302.88983704977636        0.051200444674155125
303.6009333458736         0.05099811837948827
304.31202964197087        0.05078837670674064
305.0231259380681         0.050595450465076824
305.7342222341654         0.050405781278262785
306.4453185302626         0.0502193691462984
307.1564148263599         0.050036214069183786
307.867511122457          0.04985631604691884
308.57860741855427        0.04967967507950367
309.2897037146515         0.049496355040682005
310                       0.04932883500947704
